symbol	company	listing_date	market_date	sector	sub_sector	open_price	close_price	low_price	high_price	volume
LYB	LyondellBasell	2012-09-05	2016-01-25	Materials	Diversified Chemicals	78.50	75.84	75.80	78.58	4050100
M	Macy's Inc.		2016-01-25	Consumer Discretionary	Department Stores	41.25	39.32	39.25	41.46	7357300
MA	Mastercard Inc.	2008-07-18	2016-01-25	Information Technology	Internet Software & Services	88.03	86.77	86.65	88.19	5110500
MAA	Mid-America Apartments	2016-12-02	2016-01-25	Real Estate	Residential REITs	91.49	92.53	90.90	92.94	679700
MAC	Macerich	2013-05-09	2016-01-25	Real Estate	Retail REITs	78.31	77.74	76.77	79.21	760000
MAR	Marriott Int'l.		2016-01-25	Consumer Discretionary	Hotels, Resorts & Cruise Lines	62.40	60.12	60.00	62.40	3231000
MAS	Masco Corp.	1981-06-30	2016-01-25	Industrials	Building Products	25.69	25.37	25.31	25.72	5516300
MAT	Mattel Inc.	1982-03-31	2016-01-25	Consumer Discretionary	Leisure Products	27.15	26.74	26.72	27.60	7969000
MCD	McDonald's Corp.	1970-06-30	2016-01-25	Consumer Discretionary	Restaurants	121.85	119.20	118.20	121.90	15141500
MCHP	Microchip Technology	2007-09-07	2016-01-25	Information Technology	Semiconductors	43.02	43.20	42.58	43.85	2710700
MCK	McKesson Corp.		2016-01-25	Health Care	Health Care Distributors	170.75	170.17	169.80	172.91	2012900
MCO	Moody's Corp		2016-01-25	Financials	Diversified Financial Services	88.42	86.75	86.61	88.93	1241600
MDLZ	Mondelez International	2012-10-02	2016-01-25	Consumer Staples	Packaged Foods & Meats	41.73	40.20	40.16	41.79	13465200
MDT	Medtronic plc	1986-10-31	2016-01-25	Health Care	Health Care Equipment	75.90	75.70	75.61	76.54	5935700
MET	MetLife Inc.		2016-01-25	Financials	Life & Health Insurance	43.78	43.00	42.92	44.19	6082100
MHK	Mohawk Industries	2013-12-23	2016-01-25	Consumer Discretionary	Home Furnishings	166.06	164.43	164.20	167.07	539000
MJN	Mead Johnson	2009-12-21	2016-01-25	Consumer Staples	Packaged Foods & Meats	69.80	68.91	68.89	69.93	2615900
MKC	McCormick & Co.		2016-01-25	Consumer Staples	Packaged Foods & Meats	81.66	80.94	80.56	81.86	862700
MLM	Martin Marietta Materials	2014-07-02	2016-01-25	Materials	Construction Materials	122.78	117.36	116.66	123.38	877200
MMC	Marsh & McLennan	1987-08-31	2016-01-25	Financials	Insurance Brokers	52.27	51.57	51.54	52.30	2250800
MMM	3M Company		2016-01-25	Industrials	Industrial Conglomerates	138.96	137.57	137.53	139.37	2805500
MNK	Mallinckrodt Plc	2014-08-19	2016-01-25	Health Care	Pharmaceuticals	64.21	63.47	62.69	64.99	1152600
MNST	Monster Beverage	2012-06-28	2016-01-25	Consumer Staples	Soft Drinks	143.26	140.09	139.89	143.85	2981700
MO	Altria Group Inc		2016-01-25	Consumer Staples	Tobacco	58.49	58.40	58.27	59.14	6677800
MON	Monsanto Co.	2002-08-07	2016-01-25	Materials	Fertilizers & Agricultural Chemicals	91.43	87.32	87.18	91.43	3687600
MOS	The Mosaic Company	2011-09-26	2016-01-25	Materials	Fertilizers & Agricultural Chemicals	23.22	22.40	22.16	23.22	7811000
MPC	Marathon Petroleum	2011-07-01	2016-01-25	Energy	Oil & Gas Refining & Marketing & Transportation	42.17	40.77	40.67	43.23	5836500
MRK	Merck & Co.		2016-01-25	Health Care	Pharmaceuticals	51.35	50.92	50.76	51.44	9280500
MRO	Marathon Oil Corp.	1991-05-01	2016-01-25	Energy	Oil & Gas Exploration & Production	8.75	8.14	8.12	9.19	19509600
MSFT	Microsoft Corp.	1994-06-01	2016-01-25	Information Technology	Systems Software	51.94	51.79	51.65	52.65	34707700
MSI	Motorola Solutions Inc.		2016-01-25	Information Technology	Telecommunications Equipment	61.93	62.42	61.59	62.87	881500
MTB	M&T Bank Corp.		2016-01-25	Financials	Banks	104.17	101.79	101.51	104.46	1607100
MTD	Mettler Toledo	2016-09-06	2016-01-25	Health Care	Life Sciences Tools & Services	316.09	316.02	314.21	319.35	203300
MU	Micron Technology	1994-09-27	2016-01-25	Information Technology	Semiconductors	11.06	10.48	10.47	11.17	23874800
MUR	Murphy Oil		2016-01-25	Energy	Integrated Oil & Gas	16.84	16.81	16.75	18.33	5682200
MYL	Mylan N.V.		2016-01-25	Health Care	Pharmaceuticals	52.96	52.62	52.40	53.63	3482200
NAVI	Navient	2014-05-01	2016-01-25	Financials	Consumer Finance	9.20	8.87	8.82	9.24	5801300
NBL	Noble Energy Inc	2007-10-08	2016-01-25	Energy	Oil & Gas Exploration & Production	28.20	27.27	27.24	29.35	5457100
NDAQ	NASDAQ OMX Group	2008-10-22	2016-01-25	Financials	Diversified Financial Services	57.54	56.60	56.56	57.99	1075400
NEE	NextEra Energy	1976-06-30	2016-01-25	Utilities	MultiUtilities	106.72	106.42	105.47	107.03	2133300
NEM	Newmont Mining Corp. (Hldg. Co.)	1969-06-30	2016-01-25	Materials	Gold	16.94	17.67	16.87	17.80	9736900
NFLX	Netflix Inc.	2010-12-20	2016-01-25	Information Technology	Internet Software & Services	99.78	99.12	99.00	102.68	20321100
NFX	Newfield Exploration Co	2010-12-20	2016-01-25	Energy	Oil & Gas Exploration & Production	25.19	24.48	24.45	26.25	3294200
NI	NiSource Inc.		2016-01-25	Utilities	MultiUtilities	20.24	20.38	20.13	20.43	3481800
NKE	Nike	1988-11-30	2016-01-25	Consumer Discretionary	Apparel, Accessories & Luxury Goods	61.09	60.70	60.62	61.30	10383400
NLSN	Nielsen Holdings	2013-07-09	2016-01-25	Industrials	Research & Consulting Services	45.36	44.73	44.64	46.57	1712800
NOC	Northrop Grumman Corp.	1985-06-30	2016-01-25	Industrials	Aerospace & Defense	184.09	181.83	181.62	184.60	987900
NOV	National Oilwell Varco Inc.		2016-01-25	Energy	Oil & Gas Equipment & Services	30.62	29.69	29.66	30.91	5903800
NRG	NRG Energy	2010-01-29	2016-01-25	Utilities	Independent Power Producers & Energy Traders	9.63	8.98	8.93	9.76	7453200
NSC	Norfolk Southern Corp.		2016-01-25	Industrials	Railroads	68.64	67.73	67.51	69.36	1704200
NTAP	NetApp		2016-01-25	Information Technology	Internet Software & Services	21.56	21.22	21.18	21.58	3262500
NTRS	Northern Trust Corp.		2016-01-25	Financials	Asset Management & Custody Banks	59.94	58.79	58.74	60.28	2032000
NUE	Nucor Corp.	1985-04-30	2016-01-25	Materials	Steel	35.27	34.86	34.82	35.58	2326500
NVDA	Nvidia Corporation		2016-01-25	Information Technology	Semiconductors	28.44	28.42	28.36	28.77	6768200
NWL	Newell Brands	1989-04-30	2016-01-25	Consumer Discretionary	Housewares & Specialties	36.80	37.13	36.67	37.48	5988300
NWS	News Corp. Class B	2015-09-18	2016-01-25	Consumer Discretionary	Publishing	12.97	12.83	12.78	13.05	818900
NWSA	News Corp. Class A	2013-08-01	2016-01-25	Consumer Discretionary	Publishing	12.66	12.50	12.46	12.73	3245900
O	Realty Income Corporation	2015-04-07	2016-01-25	Real Estate	Retail REITs	54.12	53.89	53.61	54.72	2039100
OKE	ONEOK	2010-03-15	2016-01-25	Energy	Oil & Gas Exploration & Production	24.41	23.62	23.61	25.96	4500000
OMC	Omnicom Group		2016-01-25	Consumer Discretionary	Advertising	70.25	69.88	69.77	70.73	1353600
ORCL	Oracle Corp.	1989-08-31	2016-01-25	Information Technology	Application Software	34.58	34.34	34.30	34.94	16793600
ORLY	O'Reilly Automotive	2009-03-27	2016-01-25	Consumer Discretionary	Specialty Stores	243.68	243.89	240.39	247.00	1393000
OXY	Occidental Petroleum	1982-12-31	2016-01-25	Energy	Oil & Gas Exploration & Production	63.01	61.79	61.73	64.30	5622700
PAYX	Paychex Inc.		2016-01-25	Information Technology	Internet Software & Services	48.04	47.41	47.30	48.15	2094700
PBCT	People's United Financial	2008-11-13	2016-01-25	Financials	Thrifts & Mortgage Finance	13.90	13.64	13.62	13.90	7304000
PBI	Pitney-Bowes		2016-01-25	Industrials	Technology, Hardware, Software and Supplies	18.75	18.56	18.47	18.79	1303700
PCAR	PACCAR Inc.	1980-12-31	2016-01-25	Industrials	Construction & Farm Machinery & Heavy Trucks	46.41	45.71	45.61	46.41	2193100
PCG	PG&E Corp.		2016-01-25	Utilities	MultiUtilities	52.41	51.61	51.44	52.45	2125100
PCLN	Priceline.com Inc	2009-11-06	2016-01-25	Consumer Discretionary	Internet & Direct Marketing Retail	1117.41	1097.93	1097.88	1126.56	428100
PDCO	Patterson Companies		2016-01-25	Health Care	Health Care Supplies	40.31	40.25	40.00	40.78	1148900
PEG	Public Serv. Enterprise Inc.		2016-01-25	Utilities	Electric Utilities	39.88	38.98	38.75	39.96	3862300
PEP	PepsiCo Inc.		2016-01-25	Consumer Staples	Soft Drinks	95.92	95.94	95.53	96.83	4407000
PFE	Pfizer Inc.		2016-01-25	Health Care	Pharmaceuticals	30.83	30.50	30.42	30.91	28760200
PFG	Principal Financial Group		2016-01-25	Financials	Diversified Financial Services	37.87	37.23	37.15	38.02	2162500
PG	Procter & Gamble		2016-01-25	Consumer Staples	Personal Products	77.20	76.85	76.56	77.36	9870400
PGR	Progressive Corp.		2016-01-25	Financials	Property & Casualty Insurance	29.94	29.50	29.46	30.00	3749200
PH	Parker-Hannifin	1985-11-30	2016-01-25	Industrials	Industrial Conglomerates	88.85	88.12	87.82	89.93	1951800
PHM	Pulte Homes Inc.	1984-04-30	2016-01-25	Consumer Discretionary	Homebuilding	16.55	15.91	15.82	16.78	9450600
PKI	PerkinElmer	1985-05-31	2016-01-25	Health Care	Health Care Equipment	48.85	48.39	48.24	49.13	464500
PLD	Prologis		2016-01-25	Real Estate	REITs	38.64	38.22	38.08	39.01	4385300
PM	Philip Morris International	2008-03-31	2016-01-25	Consumer Staples	Tobacco	87.05	86.68	86.51	87.60	3258800
PNC	PNC Financial Services	1988-04-30	2016-01-25	Financials	Banks	85.67	82.73	82.54	85.81	3661600
PNR	Pentair Ltd.	2012-10-01	2016-01-25	Industrials	Industrial Machinery	43.99	43.58	43.51	44.40	1944000
PNW	Pinnacle West Capital		2016-01-25	Utilities	MultiUtilities	64.13	63.75	63.50	64.31	687600
PPG	PPG Industries		2016-01-25	Materials	Diversified Chemicals	92.81	91.11	90.93	93.32	1623200
PPL	PPL Corp.		2016-01-25	Utilities	Electric Utilities	33.98	33.76	33.71	34.17	4359600
PRGO	Perrigo	2011-12-19	2016-01-25	Health Care	Pharmaceuticals	149.09	149.06	148.43	151.18	1807900
PRU	Prudential Financial		2016-01-25	Financials	Diversified Financial Services	69.52	67.88	67.78	70.12	2669300
PSA	Public Storage		2016-01-25	Real Estate	REITs	247.98	247.51	246.38	251.49	918000
PSX	Phillips 66	2012-05-01	2016-01-25	Energy	Oil & Gas Refining & Marketing & Transportation	79.07	76.23	76.17	79.74	4273700
PVH	PVH Corp.	2013-02-15	2016-01-25	Consumer Discretionary	Apparel, Accessories & Luxury Goods	69.51	67.58	67.26	69.73	944100
PWR	Quanta Services Inc.	2009-07-01	2016-01-25	Industrials	Industrial Conglomerates	17.79	17.83	17.64	18.06	4148300
PX	Praxair Inc.	1992-07-01	2016-01-25	Materials	Industrial Gases	97.60	96.13	96.00	98.15	1400000
PXD	Pioneer Natural Resources	2008-09-24	2016-01-25	Energy	Oil & Gas Exploration & Production	110.45	107.75	107.60	113.33	2603900
PYPL	PayPal	2015-07-20	2016-01-25	Information Technology	Data Processing & Outsourced Services	31.98	31.47	31.35	31.98	7591800
QCOM	QUALCOMM Inc.		2016-01-25	Information Technology	Semiconductors	47.97	47.58	47.52	48.39	9365800
QRVO	Qorvo	2015-06-11	2016-01-25	Information Technology	Semiconductors	40.77	39.76	39.48	40.81	1363300
R	Ryder System	1982-12-31	2016-01-25	Industrials	Industrial Conglomerates	50.37	48.92	48.78	50.63	561900
RAI	Reynolds American Inc.		2016-01-25	Consumer Staples	Tobacco	46.48	46.89	46.32	47.19	5385100
RCL	Royal Caribbean Cruises Ltd	2014-12-05	2016-01-25	Consumer Discretionary	Hotels, Resorts & Cruise Lines	85.84	83.37	83.05	86.33	2113300
REGN	Regeneron	2013-05-01	2016-01-25	Health Care	Biotechnology	468.53	473.12	465.11	482.27	920200
RF	Regions Financial Corp.		2016-01-25	Financials	Diversified Financial Services	7.87	7.57	7.55	7.91	18528400
RHI	Robert Half International		2016-01-25	Industrials	Human Resource & Employment Services	43.38	42.85	42.65	43.38	727600
RHT	Red Hat Inc.	2009-07-27	2016-01-25	Information Technology	Systems Software	72.27	71.74	71.53	72.76	1759700
RIG	Transocean	2013-10-29	2016-01-25	Energy	Oil & Gas Drilling	9.66	9.29	9.25	9.87	11079500
RL	Polo Ralph Lauren Corp.	2007-02-02	2016-01-25	Consumer Discretionary	Apparel, Accessories & Luxury Goods	106.94	106.53	105.05	107.85	904200
ROK	Rockwell Automation Inc.		2016-01-25	Industrials	Industrial Conglomerates	91.46	90.66	89.68	91.83	1380800
ROP	Roper Industries	2009-12-23	2016-01-25	Industrials	Industrial Conglomerates	168.28	166.09	165.94	168.68	525400
ROST	Ross Stores	2009-12-21	2016-01-25	Consumer Discretionary	Apparel Retail	54.08	53.62	53.40	54.35	2208400
RRC	Range Resources Corp.	2007-12-21	2016-01-25	Energy	Oil & Gas Exploration & Production	25.73	24.90	24.49	26.43	5398600
RSG	Republic Services Inc	2008-12-05	2016-01-25	Industrials	Industrial Conglomerates	42.96	42.41	42.31	43.00	1841400
RTN	Raytheon Co.		2016-01-25	Industrials	Aerospace & Defense	118.69	118.57	117.68	119.64	1987700
SBUX	Starbucks Corp.		2016-01-25	Consumer Discretionary	Restaurants	59.36	57.71	57.61	59.38	13554300
SCG	SCANA Corp	2009-01-02	2016-01-25	Utilities	MultiUtilities	61.15	60.54	60.27	61.22	675000
SCHW	Charles Schwab Corporation		2016-01-25	Financials	Investment Banking & Brokerage	25.72	25.17	25.12	25.95	15281700
SE	Spectra Energy Corp.		2016-01-25	Energy	Oil & Gas Refining & Marketing & Transportation	26.90	26.36	26.34	27.96	9115500
SEE	Sealed Air		2016-01-25	Materials	Paper Packaging	40.88	38.97	38.87	40.93	1778600
SHW	Sherwin-Williams	1964-06-30	2016-01-25	Materials	Specialty Chemicals	248.40	244.14	243.94	249.68	865600
SIG	Signet Jewelers	2015-07-29	2016-01-25	Consumer Discretionary	Specialty Stores	122.40	118.71	117.90	122.40	950400
SJM	JM Smucker	2008-11-06	2016-01-25	Consumer Staples	Packaged Foods & Meats	122.43	121.85	121.68	123.62	733600
SLB	Schlumberger Ltd.	1965-03-31	2016-01-25	Energy	Oil & Gas Equipment & Services	63.90	63.30	63.23	66.13	13865300
SLG	SL Green Realty	2015-03-20	2016-01-25	Real Estate	Office REITs	102.29	101.66	101.28	103.81	1047800
SNA	Snap-On Inc.	1982-09-30	2016-01-25	Consumer Discretionary	Household Appliances	153.00	153.43	152.56	154.60	829600
SNI	Scripps Networks Interactive Inc.	2008-07-01	2016-01-25	Consumer Discretionary	Broadcasting & Cable TV	58.90	58.61	58.21	59.00	928500
SO	Southern Co.		2016-01-25	Utilities	Electric Utilities	47.42	47.39	47.09	47.52	4287100
SPG	Simon Property Group Inc		2016-01-25	Real Estate	REITs	187.37	185.15	185.05	189.06	1239100
SPGI	S&P Global, Inc.		2016-01-25	Financials	Diversified Financial Services	85.26	83.87	83.66	86.51	1310700
SPLS	Staples Inc.		2016-01-25	Consumer Discretionary	Specialty Stores	8.90	8.68	8.65	9.03	5766300
SRCL	Stericycle Inc	2008-11-19	2016-01-25	Industrials	Industrial Conglomerates	117.81	116.91	116.67	117.90	562800
SRE	Sempra Energy		2016-01-25	Utilities	MultiUtilities	93.23	92.07	91.83	93.85	968900
STI	SunTrust Banks	1988-05-31	2016-01-25	Financials	Banks	35.14	34.12	34.05	35.23	10558100
STT	State Street Corp.		2016-01-25	Financials	Diversified Financial Services	55.41	54.22	54.19	55.59	3622100
STX	Seagate Technology	2012-07-02	2016-01-25	Information Technology	Computer Storage & Peripherals	27.61	26.40	26.35	27.69	6461800
STZ	Constellation Brands		2016-01-25	Consumer Staples	Distillers & Vintners	149.30	148.25	147.16	149.50	1608700
SWK	Stanley Black & Decker	1982-09-30	2016-01-25	Consumer Discretionary	Household Appliances	93.44	93.61	92.91	94.63	1731300
SWKS	Skyworks Solutions	2015-03-12	2016-01-25	Information Technology	Semiconductors	66.85	65.59	65.49	66.92	3069000
SWN	Southwestern Energy	2008-06-06	2016-01-25	Energy	Oil & Gas Exploration & Production	8.50	7.93	7.88	9.00	16055900
SYF	Synchrony Financial	2015-11-18	2016-01-25	Financials	Consumer Finance	29.08	28.48	28.39	29.25	9094400
SYK	Stryker Corp.		2016-01-25	Health Care	Health Care Equipment	93.77	94.41	93.41	95.02	2693900
SYMC	Symantec Corp.	2003-03-25	2016-01-25	Information Technology	Application Software	19.44	18.82	18.81	19.44	6465600
SYY	Sysco Corp.	1986-12-31	2016-01-25	Consumer Staples	Food Distributors	39.61	39.10	38.97	39.64	6492600
T	AT&T Inc	1983-11-30	2016-01-25	Telecommunications Services	Integrated Telecommunications Services	35.19	35.00	34.77	35.43	30264400
TAP	Molson Coors Brewing Company	1976-06-30	2016-01-25	Consumer Staples	Brewers	88.52	87.60	87.49	88.80	1396200
TDC	Teradata Corp.	2007-10-01	2016-01-25	Information Technology	Application Software	23.31	22.76	22.70	23.45	1451500
TDG	TransDigm Group	2016-06-03	2016-01-25	Industrials	Aerospace & Defense	223.09	220.13	219.85	223.24	386100
TEL	TE Connectivity Ltd.	2011-10-17	2016-01-25	Information Technology	Electronic Manufacturing Services	58.00	56.37	56.33	58.17	2014300
TGNA	Tegna, Inc.	1975-12-31	2016-01-25	Consumer Discretionary	Publishing	23.45	23.27	23.22	23.58	1769000
TGT	Target Corp.	1976-12-31	2016-01-25	Consumer Discretionary	General Merchandise Stores	69.77	68.92	68.85	69.99	5312200
TIF	Tiffany & Co.		2016-01-25	Consumer Discretionary	Apparel, Accessories & Luxury Goods	61.61	60.93	60.62	61.76	3220500
TJX	TJX Companies Inc.	1985-09-30	2016-01-25	Consumer Discretionary	Apparel Retail	69.07	68.76	68.23	69.32	2408800
TMK	Torchmark Corp.	1989-04-30	2016-01-25	Financials	Life & Health Insurance	52.93	52.22	52.18	53.15	587400
TMO	Thermo Fisher Scientific		2016-01-25	Health Care	Health Care Equipment	134.73	134.73	134.28	136.25	1320500
TRIP	TripAdvisor	2011-12-21	2016-01-25	Consumer Discretionary	Internet & Direct Marketing Retail	70.76	69.49	69.23	71.01	1118000
TROW	T. Rowe Price Group		2016-01-25	Financials	Diversified Financial Services	67.08	65.41	65.29	67.34	1640800
TRV	The Travelers Companies Inc.		2016-01-25	Financials	Property & Casualty Insurance	102.53	102.08	101.55	103.40	2930000
TSCO	Tractor Supply Company	2014-01-24	2016-01-25	Consumer Discretionary	Specialty Retail	84.67	83.52	83.42	85.24	1314300
TSN	Tyson Foods		2016-01-25	Consumer Staples	Packaged Foods & Meats	51.22	51.29	50.99	51.96	4868300
TSO	Tesoro Petroleum Co.	2007-09-27	2016-01-25	Energy	Oil & Gas Refining & Marketing & Transportation	89.52	85.72	85.63	90.51	1982500
TSS	Total System Services	2008-01-02	2016-01-25	Information Technology	Internet Software & Services	45.47	45.23	44.71	45.85	2549300
TWX	Time Warner Inc.		2016-01-25	Consumer Discretionary	Broadcasting & Cable TV	70.93	69.75	69.58	70.93	5001100
TXN	Texas Instruments		2016-01-25	Information Technology	Semiconductors	50.35	50.08	50.00	51.01	7651300
TXT	Textron Inc.	1978-12-31	2016-01-25	Industrials	Industrial Conglomerates	37.40	36.83	36.75	37.48	2372200
UAA	Under Armour	2016-03-25	2016-01-25	Consumer Discretionary	Apparel, Accessories & Luxury Goods	70.75	68.16	67.79	70.80	7125400
UAL	United Continental Holdings	2015-09-03	2016-01-25	Industrials	Airlines	46.91	46.44	46.34	47.26	5578400
UDR	UDR Inc	2016-03-07	2016-01-25	Real Estate	Residential REITs	35.74	35.41	35.27	36.08	1756400
UHS	Universal Health Services, Inc.	2014-09-20	2016-01-25	Health Care	Health Care Facilities	107.25	108.46	107.25	109.41	637100
ULTA	Ulta Salon Cosmetics & Fragrance Inc	2016-04-18	2016-01-25	Consumer Discretionary	Specialty Stores	178.50	175.66	175.25	179.79	873600
UNH	United Health Group Inc.	1994-07-01	2016-01-25	Health Care	Managed Health Care	114.52	113.38	112.85	115.31	2908500
UNM	Unum Group	1994-03-01	2016-01-25	Financials	Diversified Financial Services	27.87	27.37	27.35	28.09	2504100
UNP	Union Pacific		2016-01-25	Industrials	Railroads	69.66	68.79	68.66	69.77	7171400
UPS	United Parcel Service		2016-01-25	Industrials	Air Freight & Logistics	89.97	89.42	89.16	90.26	2069800
URBN	Urban Outfitters	2010-02-08	2016-01-25	Consumer Discretionary	Apparel Retail	21.59	21.38	21.22	21.78	1628600
URI	United Rentals, Inc.	2014-09-20	2016-01-25	Industrials	Trading Companies & Distributors	56.68	54.64	54.51	57.12	3017300
USB	U.S. Bancorp		2016-01-25	Financials	Banks	39.29	38.29	38.23	39.35	10258700
UTX	United Technologies		2016-01-25	Industrials	Industrial Conglomerates	85.98	84.90	84.69	86.15	10444000
V	Visa Inc.	2009-12-21	2016-01-25	Information Technology	Internet Software & Services	72.76	71.74	71.58	72.91	9126200
